order_id,customer_id,order_date,total_amount
1751,588,2025-09-22,91.52
1752,1879,2025-09-18,101.25
1753,1700,2024-03-08,555.86
1754,968,2024-08-11,476.54
1755,1426,2024-02-22,15.06
1756,1703,2023-07-21,85.01
1757,285,2022-12-19,117.34
1758,1555,2023-11-29,166.65
1759,1445,2024-08-30,357.68
1760,961,2023-06-07,435.76
1761,919,2024-06-11,305.73
1762,1261,2025-02-14,386.29
1763,11,2024-09-16,295.72
1764,1856,2023-10-15,83.33
1765,163,2023-04-27,442.11
1766,39,2024-03-11,42.21
1767,525,2023-12-13,185.44
1768,442,2023-03-24,24.29
1769,1711,2024-11-03,131.49
1770,307,2023-01-19,12.14
1771,1124,2024-07-15,554.54
1772,1926,2024-02-13,110.23
1773,1490,2025-07-25,41.58
1774,1247,2024-07-14,31.41
1775,1081,2023-07-18,602.46
1776,867,2024-05-20,221.18
1777,228,2024-06-19,1042.21
1778,1590,2024-02-11,559.72
1779,591,2023-01-21,56.54
1780,487,2023-09-02,507.12
1781,617,2024-08-04,1480.51
1782,250,2023-11-07,96.08
1783,98,2025-10-01,320.85
1784,489,2024-06-12,138.8
1785,860,2024-04-28,225.48
1786,1309,2025-03-10,59.54
1787,1626,2025-10-13,187.85
1788,1276,2023-09-03,37.83
1789,937,2024-02-16,71.3
1790,129,2023-09-10,51.45
1791,228,2022-12-23,25.5
1792,1714,2025-09-20,190.12
1793,1854,2023-03-28,465.88
1794,1024,2024-11-15,135.84
1795,1223,2024-06-25,192.04
1796,1098,2024-03-09,644.96
1797,34,2024-08-16,1375.13
1798,1295,2024-01-25,102.04
1799,1056,2024-02-11,68.25
1800,1178,2025-01-21,112.32
1801,496,2025-04-29,48.3
1802,1472,2025-02-17,117.55
1803,295,2025-01-09,55.14
1804,597,2022-12-21,2929.19
1805,880,2023-11-02,113.64
1806,4,2023-05-05,134.58
1807,1260,2024-06-11,39.26
1808,723,2023-11-27,287.48
1809,493,2025-03-29,200.66
1810,1169,2025-11-04,61.58
1811,854,2025-01-03,155.56
1812,384,2025-01-30,184.24
1813,1361,2023-08-21,163.93
1814,1369,2024-01-18,3.58
1815,176,2024-04-15,122.26
1816,1073,2023-06-13,9.95
1817,1997,2024-11-09,202.02
1818,739,2025-06-21,114.17
1819,139,2025-11-04,312.81
1820,1953,2023-02-20,43.61
1821,1078,2025-09-28,68.83
1822,1115,2025-10-21,130.04
1823,1040,2024-04-28,225.37
1824,1611,2023-01-14,106.72
1825,1040,2024-02-10,299.76
1826,1135,2025-10-18,276.22
1827,42,2025-08-05,120.13
1828,800,2023-02-14,89.16
1829,1789,2024-02-12,128.54
1830,963,2023-11-22,50.9
1831,90,2023-09-30,17.42
1832,1302,2023-10-18,96.11
1833,793,2023-10-07,6588.68
1834,765,2024-05-21,27.97
1835,520,2023-09-14,589.38
1836,1531,2025-02-11,57.88
1837,34,2023-12-22,1451.73
1838,732,2025-05-17,246.51
1839,1615,2024-03-20,412.13
1840,139,2023-05-25,82.22
1841,707,2024-07-22,113.1
1842,494,2023-10-27,209.31
1843,1502,2023-06-24,15.42
1844,1346,2023-04-24,130.26
1845,1287,2023-04-05,946.46
1846,213,2023-04-12,368.78
1847,1581,2025-06-05,586.09
1848,1192,2024-10-23,114.41
1849,1506,2025-02-11,143.54
1850,1550,2024-11-10,509.44
1851,681,2023-05-28,287.64
1852,274,2025-03-11,271.36
1853,91,2023-01-31,95.86
1854,722,2025-06-16,332.61
1855,1119,2023-09-21,181.28
1856,694,2023-11-26,409.02
1857,1667,2025-05-26,536.45
1858,1317,2023-04-08,236.73
1859,359,2025-07-24,2.83
1860,1701,2025-10-06,323.29
1861,1596,2023-09-20,340.45
1862,1403,2024-12-21,269.21
1863,952,2023-10-19,140.66
1864,1425,2023-06-14,233.57
1865,981,2024-08-07,143.22
1866,1294,2025-08-13,86.02
1867,374,2024-04-01,405.22
1868,1662,2023-11-02,51.8
1869,277,2023-01-16,39.75
1870,130,2024-08-09,23.95
1871,1467,2023-01-09,199.08
1872,1590,2023-03-16,1393.2
1873,1933,2023-03-27,87.63
1874,938,2025-06-24,148.14
1875,76,2025-01-09,856.77
1876,601,2024-12-27,117.39
1877,413,2024-04-08,97.39
1878,90,2024-07-13,204.27
1879,1621,2023-04-14,21.67
1880,409,2024-11-03,32.24
1881,1815,2025-01-02,2.62
1882,86,2024-08-10,86.77
1883,647,2025-03-24,836.57
1884,1912,2025-02-08,188.94
1885,636,2022-11-30,202.77
1886,1056,2022-12-03,505.93
1887,816,2023-08-31,159.84
1888,1670,2023-10-07,439.45
1889,1113,2022-12-28,178.6
1890,970,2023-01-01,689.19
1891,519,2025-05-15,13.95
1892,75,2023-05-01,89.43
1893,1543,2024-04-19,610.61
1894,1325,2024-08-22,38.4
1895,392,2023-05-10,181.24
1896,586,2025-03-19,491.66
1897,732,2023-06-03,215.46
1898,1766,2025-06-01,57.48
1899,1600,2025-02-07,280.61
1900,98,2022-12-07,353.75
1901,1774,2023-12-01,183.71
1902,1343,2025-10-21,209.88
1903,680,2024-06-25,22.59
1904,560,2024-04-18,31.32
1905,255,2024-11-19,1447.78
1906,1638,2025-08-02,66.54
1907,754,2025-11-12,45.7
1908,895,2024-12-28,336.36
1909,1822,2023-12-31,62.43
1910,820,2024-01-31,5.32
1911,1523,2025-05-30,86.1
1912,901,2023-05-21,22.06
1913,1833,2024-08-23,75.05
1914,1959,2022-11-21,186.81
1915,792,2025-07-08,21.58
1916,695,2025-10-08,49.88
1917,1995,2023-10-14,161.43
1918,383,2024-07-17,37.86
1919,1017,2024-06-10,45.66
1920,1418,2025-06-21,115.59
1921,1019,2024-05-07,33.08
1922,753,2023-06-13,47.67
1923,1893,2023-02-15,158.55
1924,1633,2023-03-15,75.28
1925,1064,2024-03-14,344.78
1926,547,2025-06-11,180.49
1927,1641,2023-03-07,13.1
1928,170,2023-05-27,538.89
1929,1490,2025-02-11,155.88
1930,870,2025-08-06,287.39
1931,162,2025-04-28,44.89
1932,882,2024-02-05,618.74
1933,1234,2023-05-05,273.78
1934,1685,2025-03-03,36.42
1935,370,2024-02-13,20.19
1936,1118,2023-11-02,145.52
1937,602,2023-11-11,85.16
1938,658,2024-07-25,127.96
1939,211,2025-02-17,22.06
1940,164,2024-11-27,2057.42
1941,672,2024-05-02,231.57
1942,1354,2022-12-27,7.9
1943,606,2025-05-16,157.33
1944,628,2023-06-21,493.11
1945,914,2024-08-10,138.28
1946,1235,2023-09-15,20.43
1947,1470,2023-08-09,1247.64
1948,873,2023-07-19,69.16
1949,342,2023-10-17,13.88
1950,1413,2025-06-16,122.72
1951,910,2025-06-09,1490.47
1952,720,2025-01-10,55.23
1953,916,2023-07-04,545.23
1954,87,2023-03-11,346.57
1955,1489,2023-11-25,203.39
1956,1782,2024-10-18,23.97
1957,1867,2024-01-18,70.13
1958,723,2024-04-20,83.41
1959,1260,2024-04-24,10.08
1960,891,2024-08-27,39.43
1961,563,2023-03-16,312.25
1962,1310,2023-04-09,244.46
1963,1621,2023-12-18,38.64
1964,1942,2023-01-12,473.13
1965,118,2025-11-01,211.11
1966,154,2024-02-16,72.86
1967,1375,2023-06-07,161.96
1968,1306,2025-02-01,280.17
1969,832,2025-02-26,94.14
1970,745,2024-08-10,120.2
1971,1051,2023-01-22,142.76
1972,1641,2024-06-08,23.7
1973,1536,2025-07-23,230.02
1974,1392,2022-12-20,260.27
1975,328,2024-04-24,170.48
1976,1952,2023-11-21,10.35
1977,64,2024-12-20,307.27
1978,293,2024-07-23,230.82
1979,1739,2024-09-12,22.13
1980,1245,2024-09-23,377.27
1981,1389,2023-01-28,54.79
1982,1601,2025-01-31,185.63
1983,898,2025-10-29,13.2
1984,72,2023-04-15,282.12
1985,259,2023-05-16,54.13
1986,138,2023-06-05,459.78
1987,484,2024-09-09,305.93
1988,1595,2022-12-14,56.25
1989,1322,2023-01-21,431.12
1990,751,2023-09-12,128.7
1991,742,2023-02-11,45.26
1992,785,2025-02-02,393.18
1993,1945,2023-09-28,11.43
1994,1162,2024-05-31,15.0
1995,67,2024-07-15,49.17
1996,1240,2024-07-27,152.65
1997,315,2025-06-17,159.13
1998,1391,2023-04-03,157.53
1999,922,2022-12-29,249.22
2000,1944,2024-07-09,84.45
2001,760,2023-07-14,205.02
2002,762,2025-10-15,57.4
2003,910,2024-10-24,62.85
2004,1563,2023-03-09,207.51
2005,158,2024-03-28,2.92
2006,1176,2023-10-13,826.41
2007,282,2023-04-21,105.7
2008,1085,2023-08-16,704.32
2009,752,2023-10-22,388.88
2010,816,2023-12-16,54.62
2011,644,2024-04-29,66.77
2012,1331,2024-05-22,98.7
2013,571,2023-02-05,47.13
2014,512,2024-09-14,283.54
2015,1968,2025-01-15,29.8
2016,233,2025-03-20,171.6
2017,54,2023-08-28,170.25
2018,1507,2024-09-24,436.29
2019,382,2025-04-23,211.14
2020,1023,2023-05-04,328.9
2021,1061,2024-12-10,11.11
2022,793,2025-07-17,175.62
2023,1871,2024-12-09,233.88
2024,1151,2024-09-06,23.68
2025,242,2025-04-07,155.91
2026,537,2025-08-13,29.16
2027,1588,2023-06-26,630.74
2028,534,2025-07-08,290.19
2029,1442,2023-10-10,25.58
2030,914,2025-02-08,281.84
2031,440,2023-12-31,475.93
2032,1254,2024-02-11,40.35
2033,585,2023-01-18,233.18
2034,1422,2023-05-15,1014.19
2035,1877,2023-11-28,698.34
2036,1006,2024-03-03,1626.1
2037,410,2025-03-27,318.49
2038,252,2022-11-24,167.76
2039,278,2025-02-13,163.34
2040,1747,2024-10-12,514.96
2041,152,2023-09-14,33.98
2042,926,2024-05-02,114.02
2043,354,2024-02-23,95.62
2044,1841,2023-11-20,148.94
2045,1461,2024-11-26,20.19
2046,912,2025-09-18,85.93
2047,180,2025-03-20,131.22
2048,1660,2025-02-15,381.9
2049,1397,2023-06-17,562.27
2050,1982,2024-08-10,247.22
2051,1732,2023-01-27,48.26
2052,655,2023-10-12,60.96
2053,1368,2023-11-15,43.34
2054,712,2025-08-15,16.58
2055,1454,2024-06-20,37.07
2056,133,2025-06-28,311.76
2057,1127,2023-05-28,216.7
2058,1111,2023-02-07,19.44
2059,595,2023-04-25,153.84
2060,1826,2025-09-18,75.39
2061,615,2024-06-14,655.92
2062,1744,2024-10-18,248.72
2063,323,2025-10-25,218.63
2064,1458,2025-10-30,72.97
2065,1454,2022-12-15,17.76
2066,1900,2025-06-14,64.47
2067,1435,2023-01-29,573.49
2068,1307,2025-01-13,76.29
2069,357,2024-06-11,169.76
2070,1626,2025-04-11,105.81
2071,741,2025-05-07,19.56
2072,1042,2023-02-25,67.6
2073,460,2024-02-09,182.95
2074,249,2024-02-03,27.81
2075,412,2025-04-26,26.54
2076,1623,2023-08-26,54.03
2077,285,2022-12-11,426.1
2078,485,2024-10-20,17.08
2079,1619,2023-12-18,361.31
2080,1012,2025-05-10,133.23
2081,54,2023-08-01,48.7
2082,740,2024-08-03,500.06
2083,1135,2025-06-02,422.11
2084,1173,2025-04-24,97.25
2085,756,2025-07-13,10.08
2086,958,2025-07-16,140.87
2087,1646,2024-08-31,6.81
2088,1130,2025-07-14,77.7
2089,266,2025-04-24,67.24
2090,1254,2024-06-22,13.28
2091,1811,2025-09-02,353.64
2092,177,2024-02-20,17.89
2093,135,2025-03-24,374.15
2094,634,2025-08-09,440.93
2095,816,2025-06-13,496.19
2096,1469,2025-06-06,455.94
2097,1473,2025-10-01,47.35
2098,981,2025-10-05,341.91
2099,1077,2024-10-25,1073.65
2100,842,2023-04-05,259.33
2101,1576,2025-02-05,51.16
2102,839,2024-02-19,295.15
2103,1687,2023-06-30,241.01
2104,1178,2025-02-25,59.78
2105,152,2024-06-07,274.35
2106,257,2025-05-04,22.18
2107,1992,2024-07-05,84.78
2108,650,2025-08-02,80.59
2109,1316,2025-04-18,282.25
2110,152,2023-12-07,50.02
2111,922,2023-07-03,154.84
2112,955,2024-04-13,134.19
2113,1393,2025-04-13,56.9
2114,1060,2023-04-25,67.52
2115,706,2024-02-17,430.47
2116,263,2022-12-20,354.78
2117,1799,2025-01-02,56.79
2118,1698,2024-03-11,40.63
2119,1598,2025-04-19,28.52
2120,1130,2025-07-05,42.75
2121,1311,2023-09-15,11.28
2122,1204,2023-08-16,250.57
2123,373,2023-09-08,17.19
2124,1573,2023-05-04,125.7
2125,1979,2023-08-31,199.74
2126,265,2023-10-29,25.09
2127,887,2024-02-17,39.24
2128,1030,2023-06-24,381.91
2129,1866,2024-09-14,360.27
2130,1779,2024-08-05,126.03
2131,114,2025-04-11,909.35
2132,1703,2025-04-04,326.71
2133,255,2023-02-10,120.57
2134,1062,2024-08-11,484.44
2135,314,2025-07-10,66.1
2136,623,2025-11-07,46.45
2137,338,2022-12-22,84.03
2138,332,2025-04-01,621.38
2139,661,2024-11-20,17.44
2140,1915,2023-07-15,55.92
2141,1453,2024-07-27,125.04
2142,462,2025-08-07,90.53
2143,709,2023-05-18,139.98
2144,1941,2024-10-27,57.14
2145,1927,2024-08-26,59.13
2146,1063,2023-01-03,76.36
2147,1833,2025-08-10,257.21
2148,582,2024-10-03,16.1
2149,1733,2023-08-14,422.3
2150,162,2023-10-18,21.63
2151,514,2024-03-11,166.23
2152,403,2025-04-07,120.74
2153,1301,2023-11-06,189.39
2154,1959,2025-02-01,1258.56
2155,1129,2025-06-16,222.04
2156,563,2023-10-25,10.38
2157,257,2024-04-06,134.34
2158,1281,2025-09-23,265.19
2159,621,2025-09-11,28.55
2160,1259,2025-06-09,29.37
2161,1093,2024-06-01,113.0
2162,192,2025-08-23,162.15
2163,1030,2023-11-30,194.52
2164,1313,2025-02-02,29.1
2165,346,2023-06-20,21.08
2166,1213,2025-09-03,72.48
2167,1929,2025-04-06,57.68
2168,1190,2022-12-14,145.08
2169,316,2024-02-02,72.44
2170,351,2022-11-21,113.58
2171,1350,2024-05-05,14.56
2172,1279,2024-08-10,334.84
2173,1476,2025-09-12,71.62
2174,1848,2023-05-19,647.88
2175,1240,2023-06-26,555.64
2176,692,2025-10-31,202.81
2177,1726,2025-04-14,0.79
2178,1893,2025-06-21,75.16
2179,1155,2024-09-21,210.06
2180,85,2024-04-30,347.39
2181,1691,2023-01-02,210.96
2182,1770,2025-03-19,127.82
2183,59,2023-07-03,38.39
2184,167,2024-08-09,1509.33
2185,94,2025-05-22,641.6
2186,1943,2024-05-27,48.16
2187,1314,2025-03-11,143.62
2188,1580,2025-10-02,602.58
2189,1182,2023-07-02,274.08
2190,543,2024-09-21,121.23
2191,1334,2025-09-08,37.32
2192,432,2024-01-04,169.89
2193,1571,2023-04-11,44.18
2194,1172,2025-03-21,28.93
2195,854,2024-07-03,25.12
2196,1266,2025-04-24,216.21
2197,1309,2024-06-26,62.61
2198,63,2024-05-05,123.06
2199,1020,2024-08-10,17.88
2200,1821,2025-07-23,10.48
2201,1285,2023-03-10,73.64
2202,1118,2023-10-19,339.31
2203,594,2022-12-10,530.72
2204,1315,2025-04-07,632.08
2205,1960,2024-12-04,119.42
2206,619,2024-09-08,59.74
2207,990,2023-04-18,67.18
2208,502,2025-09-25,472.11
2209,1649,2025-10-17,305.11
2210,1654,2023-07-01,248.02
2211,1403,2023-09-08,35.2
2212,832,2025-02-15,125.06
2213,610,2024-03-18,51.46
2214,929,2025-04-22,434.06
2215,150,2024-04-23,77.32
2216,1411,2023-05-22,64.68
2217,123,2023-12-13,299.21
2218,324,2023-09-11,119.97
2219,901,2024-01-05,59.47
2220,852,2024-07-28,256.55
2221,992,2025-03-07,8.8
2222,952,2023-07-06,113.19
2223,418,2023-11-25,148.2
2224,697,2025-05-17,185.17
2225,1243,2024-03-13,38.3
2226,295,2025-01-15,49.76
2227,641,2024-01-13,302.25
2228,1765,2025-07-16,24.3
2229,1472,2023-01-19,64.2
2230,654,2023-01-01,78.58
2231,1504,2023-07-30,245.64
2232,1763,2024-11-29,23.83
2233,708,2023-10-30,769.72
2234,1998,2022-11-18,270.89
2235,817,2022-11-27,91.55
2236,268,2025-09-19,97.29
2237,1558,2025-01-23,123.3
2238,759,2024-09-21,182.27
2239,1055,2025-06-06,11.43
2240,1151,2024-07-15,246.2
2241,218,2024-07-13,88.66
2242,654,2023-02-22,295.68
2243,496,2023-02-10,131.83
2244,956,2023-05-17,77.37
2245,251,2024-07-10,218.21
2246,548,2025-01-07,24.2
2247,921,2023-09-26,192.87
2248,508,2023-03-13,8.47
2249,289,2023-03-23,153.5
2250,199,2025-09-20,32.82
2251,104,2023-09-13,609.9
2252,595,2025-06-24,12.24
2253,1937,2024-04-20,35.56
2254,787,2022-12-26,135.08
2255,1770,2023-01-30,566.91
2256,1261,2023-02-27,51.24
2257,857,2024-06-21,429.81
2258,509,2025-02-13,212.36
2259,1972,2023-02-11,55.33
2260,1773,2025-06-24,143.9
2261,1848,2025-08-20,100.91
2262,328,2024-01-24,6735.1
2263,1667,2023-03-21,99.41
2264,671,2024-02-15,756.58
2265,1913,2025-07-22,94.41
2266,1184,2025-06-16,548.39
2267,1477,2023-03-10,315.76
2268,641,2024-03-30,277.2
2269,389,2023-02-09,385.82
2270,1563,2024-10-20,384.63
2271,327,2024-08-11,4.38
2272,1021,2023-08-19,19.9
2273,1055,2025-07-21,19.36
2274,957,2025-02-04,29.78
2275,1022,2023-09-17,359.06
2276,1801,2025-05-09,74.88
2277,632,2024-10-05,73.96
2278,1019,2025-08-10,70.54
2279,48,2024-08-16,285.96
2280,185,2025-07-17,461.43
2281,1936,2023-06-28,344.01
2282,806,2023-02-03,342.69
2283,1036,2024-06-11,130.74
2284,937,2023-10-25,4.65
2285,1980,2025-08-03,50.68
2286,494,2024-01-25,340.21
2287,441,2024-01-10,170.42
2288,1195,2022-12-13,4.4
2289,723,2024-12-25,16.16
2290,100,2024-10-01,99.03
2291,104,2024-10-04,37.34
2292,577,2025-06-04,44.11
2293,1014,2024-01-28,84.45
2294,1224,2024-07-15,444.64
2295,1808,2023-07-27,47.63
2296,1727,2023-02-15,340.65
2297,1340,2024-10-14,572.23
2298,1378,2023-06-22,184.43
2299,964,2024-08-04,172.65
2300,586,2024-08-17,139.76
2301,1100,2025-09-24,287.19
2302,17,2023-06-06,8.09
2303,1736,2025-05-31,98.51
2304,221,2023-06-18,14.5
2305,883,2024-05-05,42.58
2306,275,2022-12-17,37.02
2307,1808,2025-03-28,124.53
2308,542,2023-04-09,264.58
2309,1490,2024-12-20,34.1
2310,750,2025-07-15,72.24
2311,1565,2024-11-22,42.41
2312,826,2024-07-06,41.0
2313,750,2023-01-30,112.11
2314,93,2023-07-25,12.99
2315,821,2025-04-13,156.43
2316,105,2025-11-07,526.56
2317,1168,2025-06-08,136.28
2318,1151,2023-02-28,161.35
2319,399,2023-12-31,596.61
2320,743,2022-12-22,27.24
2321,1134,2024-07-26,351.07
2322,592,2025-02-07,758.2
2323,151,2025-09-30,287.88
2324,792,2025-02-22,951.22
2325,1033,2023-12-30,149.81
2326,923,2023-03-01,32.25
2327,1566,2023-09-16,540.6
2328,1127,2023-09-21,695.21
2329,573,2023-09-27,293.33
2330,1691,2024-10-22,117.21
2331,1277,2023-11-12,1132.22
2332,1394,2023-04-04,84.84
2333,1252,2023-06-11,141.11
2334,244,2024-03-19,45.1
2335,264,2024-05-25,157.71
2336,1997,2023-08-10,28.09
2337,199,2023-09-27,1609.74
2338,807,2024-05-05,151.02
2339,765,2024-08-01,293.01
2340,1628,2023-05-04,302.82
2341,695,2024-11-11,198.03
2342,1143,2025-03-12,54.81
2343,1923,2023-03-19,124.93
2344,749,2024-11-07,652.56
2345,1547,2022-12-03,231.2
2346,296,2023-10-01,339.06
2347,408,2023-07-30,321.17
2348,1234,2025-10-05,136.59
2349,1043,2023-04-23,21.06
2350,823,2023-03-19,108.86
2351,1025,2025-06-10,667.86
2352,83,2023-07-28,523.64
2353,93,2022-11-17,187.02
2354,80,2024-06-29,242.39
2355,281,2023-05-10,145.5
2356,1462,2023-10-23,24.32
2357,683,2024-09-02,841.78
2358,1647,2023-11-21,490.52
2359,971,2025-01-22,280.93
2360,1064,2025-09-22,30.08
2361,936,2024-03-24,45.02
2362,306,2023-06-10,172.05
2363,1242,2024-11-12,935.18
2364,1830,2024-12-26,47.19
2365,1056,2025-03-14,246.87
2366,287,2025-04-25,594.19
2367,672,2024-05-05,68.86
2368,1908,2024-06-23,105.47
2369,1256,2023-05-24,463.57
2370,653,2023-09-08,613.55
2371,333,2023-10-22,62.53
2372,805,2024-10-12,56.71
2373,1263,2023-03-12,89.38
2374,1515,2025-09-19,133.33
2375,1726,2025-03-12,581.27
2376,613,2024-02-20,327.86
2377,1216,2024-03-08,64.56
2378,689,2024-01-02,217.83
2379,1039,2025-05-25,78.96
2380,1697,2023-02-01,609.59
2381,1044,2023-08-06,382.72
2382,1091,2025-05-04,80.2
2383,1004,2024-04-01,38.88
2384,1452,2023-01-30,90.27
2385,1153,2023-06-23,334.94
2386,614,2024-07-23,15.96
2387,973,2024-02-16,342.63
2388,1671,2025-01-17,54.16
2389,35,2023-01-22,37.56
2390,755,2023-04-12,166.34
2391,679,2024-09-16,441.66
2392,1380,2024-01-18,99.75
2393,225,2024-02-02,107.3
2394,854,2023-02-07,228.53
2395,1196,2023-11-19,56.07
2396,631,2024-10-18,49.24
2397,1632,2023-10-01,112.65
2398,1841,2025-10-11,137.5
2399,1486,2023-12-10,254.6
2400,1787,2023-04-23,31.56
2401,1410,2024-07-27,338.3
2402,1289,2024-11-16,38.53
2403,55,2025-02-23,353.55
2404,1223,2023-05-04,157.96
2405,972,2023-06-25,291.35
2406,544,2024-11-05,49.76
2407,1981,2025-01-01,67.39
2408,1343,2025-09-18,41.44
2409,1604,2025-01-22,115.14
2410,1991,2023-08-08,209.8
2411,1590,2023-09-02,487.42
2412,1185,2023-03-13,128.3
2413,1183,2022-12-08,154.11
2414,467,2023-07-25,194.53
2415,1478,2025-08-05,41.2
2416,106,2023-04-09,61.33
2417,1196,2024-12-19,14.64
2418,984,2025-05-19,403.54
2419,350,2025-02-27,108.34
2420,1074,2023-08-27,288.37
2421,1289,2023-04-24,329.56
2422,1477,2025-07-19,264.15
2423,1270,2023-09-13,46.78
2424,1587,2023-12-27,63.51
2425,1723,2025-01-31,202.6
2426,779,2024-08-30,146.0
2427,303,2023-08-10,140.09
2428,1683,2025-04-24,177.51
2429,1395,2025-03-14,69.94
2430,497,2024-04-28,171.7
2431,65,2024-12-19,742.05
2432,1173,2025-10-18,153.28
2433,1942,2025-06-16,88.6
2434,1435,2024-09-27,1201.23
2435,226,2023-11-15,191.85
2436,391,2024-09-08,278.57
2437,39,2023-11-11,113.22
2438,904,2025-03-03,365.29
2439,643,2023-11-29,144.14
2440,858,2023-05-14,246.6
2441,311,2025-01-25,244.41
2442,846,2023-08-19,35.9
2443,1415,2025-03-10,66.17
2444,418,2025-10-10,37.62
2445,841,2024-03-25,217.26
2446,1028,2024-08-12,69.92
2447,1588,2023-01-01,55.18
2448,1253,2024-04-25,140.72
2449,1886,2023-11-07,47.29
2450,966,2025-04-24,74.48
2451,1788,2024-10-15,1150.0
2452,1738,2022-12-22,127.89
2453,1507,2024-12-21,572.7
2454,1490,2025-11-12,341.8
2455,128,2025-05-19,15.66
2456,1446,2025-03-12,122.59
2457,283,2025-08-02,191.57
2458,1063,2024-09-12,233.12
2459,425,2024-08-03,77.59
2460,1149,2025-10-09,313.47
2461,666,2023-05-20,44.33
2462,1357,2024-10-21,228.27
2463,980,2024-11-29,219.17
2464,1077,2025-11-08,184.3
2465,772,2023-02-19,143.29
2466,643,2024-08-03,433.73
2467,1960,2024-12-27,114.75
2468,355,2023-11-18,30.94
2469,942,2024-08-07,141.21
2470,1869,2025-01-30,58.06
2471,1092,2023-07-02,300.56
2472,702,2022-12-11,468.44
2473,1119,2024-06-06,471.89
2474,726,2022-11-20,19.96
2475,1385,2024-06-23,43.02
2476,1582,2025-03-05,349.01
2477,1777,2023-06-28,616.95
2478,1477,2023-03-28,1506.76
2479,1395,2025-09-05,157.56
2480,1318,2023-08-09,753.11
2481,1646,2023-08-24,92.58
2482,1420,2023-10-30,85.5
2483,542,2025-07-21,170.66
2484,1250,2024-05-12,135.84
2485,992,2024-04-09,118.09
2486,394,2025-09-28,907.68
2487,1961,2023-07-22,66.87
2488,505,2023-03-30,22.06
2489,572,2024-07-20,100.66
2490,1143,2025-10-06,533.14
2491,612,2025-09-06,4.58
2492,461,2024-06-07,134.64
2493,1929,2022-12-10,214.16
2494,1993,2024-04-20,47.68
2495,610,2025-03-03,1050.69
2496,1580,2024-10-11,129.67
2497,592,2023-04-28,17.09
2498,1444,2025-10-18,329.61
2499,425,2024-01-02,104.13
2500,1414,2024-08-07,119.43
2501,1444,2025-04-19,767.06
2502,1002,2023-07-08,69.42
2503,650,2023-03-10,70.71
2504,983,2025-02-06,8.88
2505,715,2025-08-24,166.59
2506,1148,2023-08-14,34.62
2507,1913,2023-03-10,15.26
2508,1914,2025-04-21,100.58
2509,1629,2023-06-20,631.59
2510,1478,2024-04-08,194.1
2511,561,2025-04-17,273.16
2512,590,2024-07-27,195.62
2513,250,2024-10-26,73.74
2514,1175,2025-05-28,25.22
2515,1386,2023-01-17,151.58
2516,1113,2025-04-01,473.9
2517,778,2025-05-22,3924.36
2518,1835,2025-02-23,28.27
2519,809,2025-10-11,36.9
2520,1677,2024-01-08,105.54
2521,707,2023-11-17,184.59
2522,1956,2024-09-14,51.7
2523,1584,2025-07-12,144.14
2524,1648,2025-06-19,279.04
2525,300,2025-03-07,48.77
2526,595,2024-02-08,155.46
2527,87,2025-03-15,775.94
2528,590,2022-12-12,8.66
2529,1957,2023-07-20,759.24
2530,1463,2023-06-02,550.21
2531,162,2023-01-14,92.16
2532,710,2024-04-14,52.08
2533,1893,2023-01-08,56.94
2534,906,2025-06-14,4469.07
2535,1344,2025-10-26,42.1
2536,526,2023-11-08,66.39
2537,1531,2025-09-10,184.16
2538,982,2025-03-08,246.93
2539,439,2024-09-19,114.79
2540,414,2025-06-03,227.51
2541,1696,2025-10-26,44.3
2542,1104,2023-12-11,59.46
2543,556,2025-01-13,22.22
2544,1911,2024-02-13,304.76
2545,1152,2025-08-20,127.74
2546,1426,2023-06-06,189.48
2547,557,2024-02-23,130.58
2548,282,2025-06-14,190.91
2549,224,2024-04-24,5.87
2550,1261,2025-06-21,43.51
2551,1518,2025-01-20,223.77
2552,1202,2025-03-25,188.7
2553,491,2025-07-21,369.07
2554,497,2023-02-27,9.95
2555,104,2025-08-18,262.26
2556,1372,2023-03-27,99.5
2557,1854,2024-01-31,79.14
2558,1088,2024-05-08,414.07
2559,463,2024-10-18,364.23
2560,1307,2025-07-16,7.83
2561,477,2025-03-13,120.99
2562,108,2025-01-13,269.96
2563,206,2024-10-28,18.54
2564,847,2023-01-11,73.12
2565,677,2025-11-01,414.6
2566,1470,2025-08-30,17.49
2567,968,2024-10-02,238.47
2568,206,2023-04-08,88.66
2569,1396,2024-05-24,403.61
2570,1579,2023-08-22,297.32
2571,282,2023-11-17,58.2
2572,11,2025-03-11,109.8
2573,1976,2024-08-01,103.57
2574,1128,2024-10-12,118.51
2575,1903,2024-07-15,19.8
2576,324,2024-11-27,44.23
2577,834,2023-09-17,46.81
2578,1338,2025-03-03,173.86
2579,1915,2025-09-02,495.11
2580,1804,2023-09-03,39.24
2581,1799,2022-12-27,13.28
2582,975,2025-06-30,288.64
2583,978,2024-10-19,110.73
2584,1333,2024-01-18,420.84
2585,409,2024-06-30,671.4
2586,1549,2023-03-18,254.3
2587,1975,2025-06-27,34.66
2588,589,2023-02-23,77.88
2589,658,2025-07-19,29.29
2590,585,2025-09-13,41.9
2591,1323,2024-11-02,17.12
2592,122,2024-12-24,498.64
2593,1860,2025-06-22,156.44
2594,1575,2025-02-20,152.13
2595,184,2024-12-21,238.65
