order_item_id,order_id,product_id,quantity,line_total
4912,1565,535,1,10.47
4913,407,392,2,65.7
4914,590,469,1,11.82
4915,632,562,2,320.08
4916,2780,145,3,78.15
4917,3937,552,1,17.19
4918,2922,17,2,14.58
4919,405,408,2,34.84
4920,3658,553,2,129.14
4921,3857,418,4,90.2
4922,213,21,3,260.94
4923,2401,42,3,71.52
4924,3082,23,1,21.49
4925,1104,313,2,91.7
4926,2266,438,2,10.1
4927,119,345,1,12.54
4928,3743,555,6,168.9
4929,2270,340,9,102.87
4930,416,315,3,222.3
4931,2669,242,6,107.46
4932,2328,1,1,33.01
4933,3467,183,1,6.88
4934,3207,592,6,74.76
4935,2214,120,10,426.0
4936,1005,315,2,148.2
4937,3938,533,7,131.6
4938,172,465,2,35.9
4939,3937,372,6,198.3
4940,2675,543,4,136.48
4941,247,137,7,64.26
4942,1120,552,3,51.57
4943,1558,466,10,161.0
4944,2590,376,3,27.96
4945,1153,425,3,114.9
4946,2188,289,2,53.2
4947,368,266,1,5.77
4948,3402,487,3,31.56
4949,1145,115,5,82.85
4950,2501,241,2,18.18
4951,3621,186,2,82.04
4952,2602,582,3,39.78
4953,1855,534,3,17.94
4954,1318,84,2,23.92
4955,3929,319,1,27.78
4956,3744,363,3,54.06
4957,3778,218,2,31.7
4958,18,332,9,73.71
4959,711,218,3,47.55
4960,2881,402,2,22.06
4961,2205,443,3,7.62
4962,2668,195,1,23.88
4963,3656,187,9,290.16
4964,1824,46,2,19.56
4965,3982,8,10,432.7
4966,2463,443,1,2.54
4967,3438,94,9,130.23
4968,35,293,2,22.28
4969,3835,35,1,45.72
4970,908,181,10,375.5
4971,1152,385,3,28.2
4972,1466,454,3,99.75
4973,2561,415,3,84.0
4974,906,53,2,20.42
4975,3963,473,2,8.82
4976,2019,9,9,113.04
4977,2483,18,1,27.5
4978,3364,105,1,17.09
4979,3564,539,3,164.82
4980,2024,318,1,14.73
4981,2703,174,9,254.25
4982,2796,147,1,5.83
4983,268,553,3,193.71
4984,267,532,3,11.43
4985,3505,290,3,32.34
4986,2986,354,5,85.6
4987,3473,462,3,62.43
4988,2777,574,2,32.26
4989,2789,301,2,17.54
4990,9,467,9,334.08
4991,2758,291,4,65.24
4992,3498,99,7,141.33
4993,3459,537,6,51.0
4994,499,469,2,23.64
4995,2030,88,1,27.9
4996,3621,503,4,19.84
4997,1139,85,8,71.6
4998,1839,401,2,8.16
4999,798,193,3,74.64
5000,3309,83,3,264.15
5001,925,145,7,182.35
5002,3924,127,1,7.46
5003,807,29,2,22.04
5004,258,307,1,72.07
5005,115,86,1,12.16
5006,2428,445,6,32.7
5007,3443,233,1,21.02
5008,1940,316,2,41.02
5009,3410,91,2,44.26
5010,2129,10,4,138.24
5011,3178,260,2,87.16
5012,3130,51,2,55.54
5013,2372,386,1,23.35
5014,3755,499,2,16.74
5015,3646,575,4,184.16
5016,3206,455,2,23.64
5017,225,362,3,279.03
5018,1769,282,3,116.82
5019,229,409,2,45.3
5020,3482,312,1,60.27
5021,2529,315,5,370.5
5022,3542,317,3,119.16
5023,2556,548,2,32.78
5024,1902,118,8,49.92
5025,2537,542,3,19.47
5026,3841,557,1,12.33
5027,1860,118,3,18.72
5028,789,136,1,94.63
5029,2438,441,8,235.92
5030,3234,277,8,196.08
5031,517,214,2,77.06
5032,1456,191,3,38.55
5033,2544,577,1,25.42
5034,564,572,4,429.56
5035,523,500,2,10.08
5036,2102,343,10,256.6
5037,1466,335,3,159.78
5038,3177,55,2,112.64
5039,1265,456,2,18.18
5040,1511,308,8,88.96
5041,2403,149,1,33.85
5042,235,269,3,38.82
5043,3518,358,2,30.1
5044,801,7,9,876.96
5045,3722,287,1,17.26
5046,1399,87,2,100.34
5047,2846,170,2,18.9
5048,2457,376,3,27.96
5049,2319,162,8,353.04
5050,1228,288,1,36.17
5051,430,581,1,28.18
5052,2032,306,1,22.59
5053,2617,170,1,9.45
5054,1911,472,1,2.01
5055,1970,266,10,57.7
5056,1358,473,7,30.87
5057,841,585,1,24.09
5058,1487,420,2,42.98
5059,123,427,1,7.65
5060,1191,128,3,34.2
5061,2399,224,6,24.0
5062,180,124,5,24.7
5063,811,329,1,37.49
5064,3627,312,1,60.27
5065,1392,139,5,226.55
5066,732,425,1,38.3
5067,3453,280,1,13.66
5068,86,381,5,43.35
5069,1553,299,1,45.28
5070,1387,32,6,768.18
5071,1869,453,2,15.0
5072,2708,417,3,284.22
5073,3273,397,7,25.34
5074,3598,445,4,21.8
5075,592,464,5,124.4
5076,3256,593,3,97.29
5077,1550,105,2,34.18
5078,2456,436,3,64.89
5079,1002,405,10,128.1
5080,2524,339,3,91.05
5081,1205,285,6,1017.18
5082,1013,301,2,17.54
5083,3576,137,3,27.54
5084,3967,472,2,4.02
5085,858,444,10,183.7
5086,1928,465,8,143.6
5087,266,109,2,51.98
5088,3078,88,10,279.0
5089,2086,265,3,46.8
5090,1902,115,3,49.71
5091,1532,27,2,12.7
5092,2932,186,7,287.14
5093,1100,455,3,35.46
5094,3774,105,9,153.81
5095,150,446,1,39.24
5096,1852,5,7,111.23
5097,896,74,2,192.06
5098,2341,339,2,60.7
5099,1043,203,1,59.33
5100,3079,442,2,38.88
5101,2126,532,3,11.43
5102,169,257,3,213.9
5103,1378,296,2,20.1
5104,1772,102,2,26.38
5105,1299,599,1,12.88
5106,736,154,2,50.68
5107,2644,410,1,33.6
5108,1207,86,8,97.28
5109,2240,244,2,95.48
5110,3796,245,1,6.05
5111,293,485,3,28.29
5112,821,597,3,45.99
5113,1349,441,3,88.47
5114,3341,555,10,281.5
5115,1125,502,3,406.68
5116,565,558,10,130.3
5117,2934,303,6,254.46
5118,35,221,6,1219.8
5119,3369,234,2,20.94
5120,3875,474,3,236.4
5121,3104,374,2,104.84
5122,2680,522,1,34.58
5123,3545,238,1,24.2
5124,2963,267,7,719.32
5125,958,252,3,150.87
5126,3104,157,2,259.54
5127,1396,584,6,1167.3
5128,3465,229,3,29.46
5129,1711,50,2,6.9
5130,3494,479,2,873.08
5131,570,315,1,74.1
5132,1252,112,4,78.24
5133,2048,454,10,332.5
5134,1453,478,2,54.84
5135,1744,29,2,22.04
5136,3125,297,8,395.04
5137,1228,159,1,6.1
5138,2325,465,5,89.75
5139,630,330,6,225.9
5140,2328,389,3,155.88
5141,3743,191,2,25.7
5142,1562,193,2,49.76
5143,261,149,1,33.85
5144,1945,540,3,33.84
5145,3941,38,2,5.66
5146,382,492,3,264.69
5147,2265,540,3,33.84
5148,2472,90,1,33.56
5149,816,362,2,186.02
5150,1163,443,2,5.08
5151,2702,342,2,51.26
5152,236,274,1,20.29
5153,704,517,2,66.3
5154,1602,79,1,22.02
5155,529,536,2,42.12
5156,3044,9,1,12.56
5157,533,344,6,72.6
5158,1771,595,9,510.21
5159,1945,141,3,75.66
5160,3847,475,1,104.06
5161,2059,219,7,86.52
5162,1129,75,1,1.46
5163,1826,145,2,52.1
5164,2478,142,8,593.84
5165,1348,559,7,208.6
5166,1885,1,1,33.01
5167,3020,449,3,36.03
5168,3609,180,6,1829.76
5169,2869,546,10,90.5
5170,1219,239,1,10.36
5171,1701,239,3,31.08
5172,3004,4,2,184.22
5173,3731,433,3,46.02
5174,2330,311,3,48.48
5175,3874,86,1,12.16
5176,1122,461,8,1146.16
5177,1196,204,1,57.62
5178,2860,163,5,319.9
5179,3723,34,3,20.91
5180,497,350,4,64.88
5181,3095,267,2,205.52
5182,1680,90,2,67.12
5183,850,393,2,10.72
5184,110,456,3,27.27
5185,2768,499,7,58.59
5186,1408,37,10,247.5
5187,797,52,1,13.67
5188,1027,100,1,15.89
5189,1340,522,2,69.16
5190,1986,574,1,16.13
5191,2247,78,3,44.67
5192,3892,214,2,77.06
5193,3361,276,1,31.88
5194,699,169,8,125.68
5195,412,358,1,15.05
5196,2190,500,5,25.2
5197,318,206,1,7.86
5198,2775,124,2,9.88
5199,1467,293,3,33.42
5200,142,261,8,63.6
5201,886,273,1,64.27
5202,3427,458,3,21.39
5203,2626,330,3,112.95
5204,3675,406,3,112.32
5205,1263,61,3,37.32
5206,20,550,2,21.96
5207,3143,454,1,33.25
5208,1535,161,5,37.9
5209,375,44,1,14.86
5210,60,488,1,6.81
5211,2786,385,1,9.4
5212,3928,248,10,104.5
5213,3422,415,5,140.0
5214,2966,230,2,79.26
5215,2100,54,2,74.06
5216,1322,337,1,8.8
5217,2559,368,3,61.02
5218,1619,488,4,27.24
5219,952,102,2,26.38
5220,1325,135,2,16.02
5221,2679,503,2,9.92
5222,872,448,1,7.85
5223,2696,323,9,79.74
5224,2556,128,1,11.4
5225,3627,33,2,39.64
5226,3144,568,1,7.33
5227,2919,359,3,83.22
5228,703,315,1,74.1
5229,2458,374,3,157.26
5230,2853,468,3,128.52
5231,545,589,3,138.24
5232,3120,38,6,16.98
5233,3488,285,1,169.53
5234,1373,106,3,90.27
5235,1839,243,3,99.84
5236,3039,252,3,150.87
5237,2887,495,5,460.6
5238,87,492,1,88.23
5239,1266,15,2,7.16
5240,3102,335,1,53.26
5241,246,390,2,22.56
5242,1215,390,2,22.56
5243,838,533,1,18.8
5244,3783,516,7,299.25
5245,3028,205,5,25.3
5246,1140,227,1,21.42
5247,2134,119,7,440.86
5248,2655,302,10,114.7
5249,98,464,3,74.64
5250,1357,384,1,11.87
5251,2210,398,3,233.34
5252,1018,314,9,407.79
5253,2948,286,2,5.7
5254,2136,403,2,40.38
5255,2580,427,2,15.3
5256,287,136,4,378.52
5257,2599,506,5,61.7
5258,515,216,3,128.7
5259,2249,549,5,145.55
5260,968,371,2,41.16
5261,2970,595,1,56.69
5262,2956,527,2,7.9
5263,723,476,2,31.32
5264,1169,501,3,152.13
5265,825,303,2,84.82
5266,328,165,6,315.78
5267,1632,193,2,49.76
5268,1808,12,3,37.83
5269,3011,35,1,45.72
5270,3358,216,7,300.3
5271,82,127,7,52.22
5272,3499,76,2,91.38
5273,2438,549,3,87.33
5274,2977,397,2,7.24
5275,1900,574,2,32.26
5276,1537,131,2,8.52
5277,295,169,3,47.13
5278,1923,387,1,28.27
5279,18,141,3,75.66
5280,2992,265,7,109.2
5281,1658,294,7,328.79
5282,3976,477,7,250.25
5283,2006,379,3,538.29
5284,292,419,1,65.32
5285,3775,570,3,42.39
5286,666,539,2,109.88
5287,3921,430,3,10.38
5288,1428,313,2,91.7
5289,2601,396,3,37.68
5290,237,557,2,24.66
5291,3014,212,2,125.04
5292,142,59,6,167.82
5293,2585,86,4,48.64
5294,2857,2,1,17.49
5295,1071,232,3,74.82
5296,604,188,3,56.01
5297,2369,146,10,439.0
5298,662,466,1,16.1
5299,2640,232,7,174.58
5300,1629,124,4,19.76
5301,2124,381,7,60.69
5302,680,364,6,180.12
5303,2834,504,3,105.81
5304,2698,517,8,265.2
5305,1262,297,10,493.8
5306,3590,179,10,154.2
5307,365,425,3,114.9
5308,3182,138,10,145.6
5309,585,309,1,34.71
5310,3810,7,9,876.96
5311,1262,107,1,132.45
5312,3344,367,1,25.13
5313,287,256,7,86.66
5314,2151,125,2,72.24
5315,3003,176,1,45.93
5316,1535,506,1,12.34
5317,812,239,3,31.08
5318,3885,474,3,236.4
5319,3336,115,1,16.57
5320,242,31,10,110.0
5321,3110,301,2,17.54
5322,1806,330,3,112.95
5323,448,91,5,110.65
5324,327,245,2,12.1
5325,511,384,2,23.74
5326,122,243,2,66.56
5327,1988,522,1,34.58
5328,39,514,1,8.1
5329,2726,55,1,56.32
5330,397,564,1,14.5
5331,1539,422,2,232.4
5332,3818,198,2,46.84
5333,2476,20,2,9.78
5334,2793,489,6,651.24
5335,3346,192,2,94.58
5336,2725,588,3,25.77
5337,235,392,10,328.5
5338,1353,539,4,219.76
5339,1872,324,7,1139.46
5340,2971,367,5,125.65
5341,106,352,3,263.49
5342,1145,72,10,935.1
5343,3339,502,2,271.12
5344,2533,436,2,43.26
5345,2110,323,1,8.86
5346,13,230,10,396.3
5347,1320,451,2,37.74
5348,3578,45,3,13.74
5349,1334,278,1,11.02
5350,2486,572,3,322.17
5351,2510,370,6,55.62
5352,1753,257,7,499.1
5353,2697,238,4,96.8
5354,3008,168,3,401.58
5355,800,99,10,201.9
5356,2131,91,10,221.3
5357,3510,483,4,16.12
5358,524,223,1,39.9
5359,1235,233,8,168.16
5360,3584,439,2,7.32
5361,3912,554,3,77.7
5362,2215,592,1,12.46
5363,699,510,9,78.75
5364,2867,170,2,18.9
5365,2932,420,2,42.98
5366,3698,121,2,88.6
5367,903,588,9,77.31
5368,1951,437,9,921.33
5369,505,591,3,64.74
5370,2596,118,4,24.96
5371,3259,1,1,33.01
5372,3817,33,3,59.46
5373,265,371,2,41.16
5374,3729,46,9,88.02
5375,2970,541,3,138.99
5376,3216,64,2,12.14
5377,3312,425,2,76.6
5378,474,506,1,12.34
5379,366,6,3,47.67
5380,3839,424,1,53.07
5381,2347,46,2,19.56
5382,3908,573,3,83.55
5383,7,112,3,58.68
5384,2194,427,2,15.3
5385,1736,389,2,103.92
5386,3267,140,1,5.87
5387,2129,434,3,123.48
5388,910,277,1,24.51
5389,2205,234,6,62.82
5390,593,295,6,172.2
5391,3430,286,3,8.55
5392,1867,363,2,36.04
5393,598,559,10,298.0
5394,3283,198,4,93.68
5395,2454,528,3,63.21
5396,2821,2,3,52.47
5397,2351,124,1,4.94
5398,2028,187,2,64.48
5399,241,379,6,1076.58
5400,626,192,5,236.45
5401,3474,401,10,40.8
5402,922,554,4,103.6
5403,3782,323,5,44.3
5404,3510,258,2,19.8
5405,1226,75,9,13.14
5406,3738,351,4,109.64
5407,2245,493,2,43.4
5408,2777,363,2,36.04
5409,3104,256,1,12.38
5410,2163,82,6,172.26
5411,2853,584,9,1750.95
5412,3508,372,1,33.05
5413,537,326,3,17.88
5414,3547,59,10,279.7
5415,3829,233,7,147.14
5416,2682,20,1,4.89
5417,1810,262,2,37.84
5418,3676,70,1,10.54
5419,3295,486,9,43.56
5420,2668,310,3,49.23
5421,3507,274,3,60.87
5422,3218,320,5,88.15
5423,1543,451,7,132.09
5424,2784,99,4,80.76
5425,394,51,2,55.54
5426,736,3,4,153.56
5427,2112,132,3,64.53
5428,1777,4,9,828.99
5429,2960,393,1,5.36
5430,487,99,2,40.38
5431,1240,426,1,78.94
5432,2674,120,10,426.0
5433,2834,150,9,243.27
5434,2698,506,2,24.68
5435,3543,576,7,15.4
5436,1128,65,2,90.52
5437,1505,180,1,304.96
5438,339,336,3,52.02
5439,2740,384,5,59.35
5440,95,266,3,17.31
5441,1965,546,3,27.15
5442,388,39,5,26.6
5443,1573,25,3,34.95
5444,2879,149,3,101.55
5445,513,517,1,33.15
5446,2924,56,10,509.7
5447,2202,65,3,135.78
5448,81,513,3,47.46
5449,3210,41,7,294.21
5450,262,227,3,64.26
5451,2208,31,10,110.0
5452,2670,114,1,235.86
5453,3956,333,1,21.67
5454,741,550,9,98.82
5455,738,347,2,9.44
5456,3279,516,1,42.75
5457,528,331,3,59.52
5458,661,393,2,10.72
5459,3488,515,4,45.12
5460,511,118,2,12.48
5461,3958,525,2,18.72
5462,3872,362,1,93.01
5463,1232,482,3,23.16
5464,3706,211,9,319.95
5465,2188,75,3,4.38
5466,2009,307,3,216.21
5467,3731,279,6,129.24
5468,2483,84,1,11.96
5469,2818,574,1,16.13
5470,972,125,1,36.12
5471,1228,538,5,68.35
5472,3922,101,3,14.64
5473,885,237,2,5.3
5474,527,339,7,212.45
5475,305,112,2,39.12
5476,1564,44,1,14.86
5477,1639,441,2,58.98
5478,2772,270,3,68.67
5479,587,103,1,14.26
5480,2579,410,9,302.4
5481,2855,116,3,81.45
5482,1525,210,3,2839.38
5483,3361,542,1,6.49
5484,1720,284,6,34.98
5485,3227,529,1,26.04
5486,3949,123,1,81.68
5487,1107,545,1,1.7
5488,2802,161,1,7.58
5489,1350,117,2,38.8
5490,3725,370,2,18.54
5491,600,183,5,34.4
5492,1121,86,2,24.32
5493,3969,512,1,19.1
5494,3207,330,5,188.25
5495,2157,596,6,72.36
5496,2412,537,7,59.5
5497,392,417,3,284.22
5498,2344,212,8,500.16
5499,1111,110,1,18.64
5500,700,580,2,126.08
5501,741,576,3,6.6
5502,2777,583,8,302.56
5503,2260,3,2,76.78
5504,1954,429,2,115.76
5505,39,95,3,40.71
5506,637,519,1,22.18
5507,1552,523,2,20.7
5508,217,452,9,469.8
5509,3992,48,1,57.81
5510,2778,45,3,13.74
5511,1876,49,2,56.64
5512,3271,516,2,85.5
5513,1130,31,8,88.0
5514,3858,392,10,328.5
5515,938,236,1,37.86
5516,3881,428,2,79.78
5517,3463,79,1,22.02
5518,315,275,4,30.12
5519,677,149,1,33.85
5520,3046,24,2,9.66
5521,3311,210,7,6625.22
5522,2774,560,3,39.54
5523,559,521,3,11.34
5524,2807,127,8,59.68
5525,2859,163,1,63.98
5526,2525,413,3,12.99
5527,30,33,9,178.38
5528,2189,508,5,42.35
5529,3027,581,3,84.54
5530,2802,312,3,180.81
5531,1838,31,9,99.0
5532,3811,365,8,320.4
5533,3702,393,1,5.36
5534,1504,390,8,90.24
5535,1448,30,7,105.0
5536,2030,97,2,54.02
5537,3973,529,3,78.12
5538,1024,599,10,128.8
5539,3140,514,6,48.6
5540,1226,502,2,271.12
5541,873,421,3,473.13
5542,2330,412,2,13.04
5543,3806,119,9,566.82
5544,2112,499,4,33.48
5545,3832,501,3,152.13
5546,3475,539,2,109.88
5547,25,367,2,50.26
5548,1223,200,1,6.4
5549,1433,26,5,112.2
5550,1647,38,1,2.83
5551,1765,297,1,49.38
5552,2168,133,1,6.94
5553,1683,96,2,9.3
5554,29,15,3,10.74
5555,1025,154,2,50.68
5556,1534,574,2,32.26
5557,3655,351,2,54.82
5558,446,13,9,230.22
5559,3439,497,1,7.12
5560,1449,239,4,41.44
5561,1472,213,9,469.26
5562,813,375,2,345.96
5563,165,139,2,90.62
5564,3048,340,1,11.43
5565,657,358,2,30.1
5566,3931,481,2,35.34
5567,487,380,3,26.85
5568,2030,408,9,156.78
5569,522,344,2,24.2
5570,2056,29,9,99.18
5571,3454,11,5,63.2
5572,450,197,10,83.0
5573,87,443,2,5.08
5574,2049,138,3,43.68
5575,969,315,2,148.2
5576,1760,543,9,307.08
5577,33,596,2,24.12
5578,1156,516,2,85.5
5579,1015,68,3,164.37
5580,2095,85,2,17.9
5581,3141,62,2,33.36
5582,2872,201,2,57.46
5583,813,475,1,104.06
5584,2872,539,8,439.52
5585,743,283,3,294.3
5586,2577,407,1,6.91
5587,494,206,1,7.86
5588,1122,305,5,98.35
5589,1747,100,1,15.89
5590,373,338,7,101.92
5591,1669,98,3,78.24
5592,2595,120,5,213.0
5593,1377,490,1,48.5
5594,2089,446,1,39.24
5595,1247,68,2,109.58
5596,1150,246,9,129.42
5597,1713,215,1,14.65
5598,745,75,1,1.46
5599,2706,1,5,165.05
5600,1169,130,3,36.42
5601,413,272,2,9.56
5602,3885,478,2,54.84
5603,1247,525,3,28.08
5604,56,530,1,8.13
5605,1357,247,2,24.98
5606,3044,231,8,77.44
5607,2477,226,3,179.04
5608,1131,525,2,18.72
5609,358,54,5,185.15
5610,2579,129,4,88.76
5611,169,171,3,24.75
5612,3349,164,3,26.52
5613,1826,463,4,39.92
5614,3858,343,2,51.32
5615,1235,310,10,164.1
5616,828,201,1,28.73
5617,180,148,2,10.72
5618,2255,343,10,256.6
5619,3496,358,8,120.4
5620,3995,420,2,42.98
5621,1837,102,1,13.19
5622,3731,404,2,42.1
5623,1717,417,3,284.22
5624,3240,578,3,130.26
5625,1123,167,1,45.7
5626,1187,176,3,137.79
5627,250,371,9,185.22
5628,780,499,7,58.59
5629,2028,545,3,5.1
5630,3980,100,2,31.78
5631,3075,216,3,128.7
5632,3193,332,3,24.57
5633,1113,356,1,7.37
5634,656,570,3,42.39
5635,2854,242,3,53.73
5636,1866,137,3,27.54
5637,2151,111,1,2.95
5638,1214,490,8,388.0
5639,488,457,1,18.05
5640,2186,451,1,18.87
5641,2620,316,2,41.02
5642,3799,339,1,30.35
5643,2632,388,10,1311.3
5644,861,314,1,45.31
5645,2657,25,3,34.95
5646,3983,327,1,63.95
5647,3877,202,8,281.52
5648,1082,535,7,73.29
5649,3680,494,2,16.98
5650,235,127,1,7.46
5651,3375,20,3,14.67
5652,3954,236,2,75.72
5653,3980,54,3,111.09
5654,3556,343,10,256.6
5655,2390,458,3,21.39
5656,2819,28,3,87.72
5657,1055,216,9,386.1
5658,2476,364,2,60.04
5659,904,403,1,20.19
5660,2383,513,2,31.64
5661,638,343,3,76.98
5662,2975,18,1,27.5
5663,3696,247,2,24.98
5664,744,174,1,28.25
5665,774,164,3,26.52
5666,739,30,1,15.0
5667,1271,292,1,12.27
5668,3349,351,3,82.23
5669,770,477,1,35.75
5670,1747,557,3,36.99
5671,3975,19,3,24.3
5672,2158,91,1,22.13
5673,2472,440,2,38.0
5674,85,226,1,59.68
5675,3128,362,4,372.04
5676,542,243,1,33.28
5677,1097,186,3,123.06
5678,2457,165,1,52.63
5679,3923,564,8,116.0
5680,3016,362,10,930.1
5681,2898,192,1,47.29
5682,1968,211,7,248.85
5683,3341,380,2,17.9
5684,1962,353,1,47.35
5685,2227,571,3,61.38
5686,2227,59,1,27.97
5687,422,436,1,21.63
5688,2096,146,7,307.3
5689,581,193,1,24.88
5690,99,190,2,8.84
5691,604,161,2,15.16
5692,926,244,9,429.66
5693,1576,356,3,22.11
5694,3371,407,7,48.37
5695,695,92,5,264.55
5696,417,257,6,427.8
5697,1464,114,2,471.72
5698,485,82,1,28.71
5699,3669,34,1,6.97
5700,730,496,2,68.86
5701,2457,201,2,57.46
5702,616,10,9,311.04
5703,1236,10,2,69.12
5704,1427,302,6,68.82
5705,3753,446,2,78.48
5706,3822,582,3,39.78
5707,3272,208,1,33.58
5708,3530,411,5,204.6
5709,3186,537,2,17.0
5710,606,375,3,518.94
5711,3264,272,7,33.46
5712,3337,459,3,34.65
5713,1751,85,6,53.7
5714,593,500,1,5.04
5715,745,248,6,62.7
5716,1308,289,2,53.2
5717,2841,403,8,161.52
5718,3251,100,1,15.89
5719,3286,580,5,315.2
5720,1570,567,2,5.24
5721,2207,401,3,12.24
5722,2197,356,7,51.59
5723,343,39,2,10.64
5724,2159,380,3,26.85
5725,3324,530,9,73.17
5726,358,259,1,31.31
5727,833,27,4,25.4
5728,1485,553,1,64.57
5729,3773,241,2,18.18
5730,1479,111,10,29.5
5731,3190,336,6,104.04
5732,1886,353,3,142.05
5733,3981,588,7,60.13
5734,994,323,1,8.86
5735,229,267,4,411.04
5736,3941,45,1,4.58
5737,1547,140,9,52.83
5738,3953,262,1,18.92
5739,2873,298,3,81.93
5740,303,128,3,34.2
5741,3566,453,1,7.5
5742,1497,104,1,9.0
5743,316,194,2,11.56
5744,614,37,7,173.25
5745,3046,190,3,13.26
5746,2862,45,7,32.06
5747,1686,221,7,1423.1
5748,3201,496,1,34.43
5749,1175,401,1,4.08
5750,3610,267,3,308.28
5751,3077,250,1,30.11
5752,45,599,2,25.76
5753,2785,575,7,322.28
5754,2270,1,6,198.06
5755,3765,15,2,7.16
5756,2906,434,1,41.16
5757,1114,107,8,1059.6
5758,1547,14,5,14.8
5759,3044,169,3,47.13
5760,230,490,1,48.5
5761,3369,190,8,35.36
5762,2479,338,10,145.6
5763,2837,488,2,13.62
5764,2674,173,2,37.2
5765,676,571,2,40.92
5766,2649,252,2,100.58
5767,445,415,2,56.0
5768,2471,160,6,232.38
5769,115,218,1,15.85
5770,2219,109,1,25.99
5771,2446,198,2,46.84
5772,769,486,3,14.52
5773,3807,397,2,7.24
5774,349,24,8,38.64
5775,184,466,2,32.2
5776,188,312,1,60.27
5777,3865,576,2,4.4
5778,3079,273,2,128.54
5779,2049,562,2,320.08
5780,2973,487,1,10.52
5781,2879,300,2,75.4
5782,1669,30,8,120.0
5783,414,398,1,77.78
5784,98,174,2,56.5
5785,1954,312,1,60.27
5786,1189,245,3,18.15
5787,1897,447,3,86.94
5788,383,311,5,80.8
5789,3623,534,3,17.94
5790,2680,253,3,503.1
5791,660,115,8,132.56
5792,2115,26,8,179.52
5793,2669,41,2,84.06
5794,1833,210,6,5678.76
5795,1192,198,2,46.84
5796,164,56,10,509.7
5797,2798,214,1,38.53
5798,2501,358,1,15.05
5799,2323,492,2,176.46
5800,399,30,5,75.0
5801,3139,63,8,53.12
5802,3554,479,10,4365.4
5803,3667,189,1,8.61
5804,1863,538,2,27.34
5805,662,31,3,33.0
5806,1489,289,1,26.6
5807,734,249,7,821.66
5808,1057,89,6,70.98
5809,3126,105,9,153.81
5810,3786,173,1,18.6
5811,3981,534,1,5.98
5812,1489,554,7,181.3
5813,1676,97,9,243.09
5814,529,9,3,37.68
5815,3461,137,2,18.36
5816,1531,2,2,34.98
5817,2073,63,3,19.92
5818,175,449,3,36.03
5819,234,159,5,30.5
5820,2867,384,4,47.48
5821,634,280,6,81.96
5822,1540,109,2,51.98
5823,3498,456,2,18.18
5824,3581,446,1,39.24
5825,1430,387,3,84.81
5826,2192,371,7,144.06
5827,447,194,3,17.34
5828,444,374,7,366.94
5829,3147,415,2,56.0
5830,1347,11,2,25.28
5831,2476,135,3,24.03
5832,3037,214,2,77.06
5833,1862,199,1,21.29
5834,3886,73,3,58.14
5835,875,364,1,30.02
5836,2463,298,4,109.24
5837,3836,162,10,441.3
5838,1762,521,5,18.9
5839,222,356,1,7.37
5840,3903,542,7,45.43
5841,1106,405,1,12.81
5842,343,495,2,184.24
5843,1660,331,3,59.52
5844,1850,49,8,226.56
5845,877,94,2,28.94
5846,754,550,4,43.92
5847,3666,263,6,4.74
5848,3946,558,5,65.15
5849,814,366,2,26.9
5850,1973,315,3,222.3
5851,3211,490,3,145.5
5852,1790,438,3,15.15
5853,2337,448,1,7.85
5854,2298,148,8,42.88
5855,814,400,3,207.78
5856,2370,267,2,205.52
5857,2721,551,9,197.1
5858,3043,43,9,161.01
5859,1297,562,2,320.08
5860,3825,456,2,18.18
5861,466,88,9,251.1
5862,1665,436,3,64.89
5863,16,283,10,981.0
5864,3512,592,2,24.92
5865,2618,414,4,288.28
5866,150,296,1,10.05
5867,1722,533,1,18.8
5868,2462,300,2,75.4
5869,860,595,9,510.21
5870,2363,107,6,794.7
5871,3334,595,2,113.38
5872,3673,71,1,28.83
5873,2865,157,2,259.54
5874,1696,336,2,34.68
5875,3393,27,3,19.05
5876,3990,458,4,28.52
5877,3795,275,2,15.06
5878,1529,170,3,28.35
5879,667,47,2,25.34
5880,1168,189,9,77.49
5881,2787,588,2,17.18
5882,2876,436,1,21.63
5883,359,454,4,133.0
5884,368,396,3,37.68
5885,3820,272,2,9.56
5886,3072,295,8,229.6
5887,409,521,3,11.34
5888,2381,450,9,62.64
5889,1188,21,5,434.9
5890,913,164,8,70.72
5891,1561,444,2,36.74
5892,3894,454,2,66.5
5893,1692,267,9,924.84
5894,2883,555,7,197.05
5895,32,546,10,90.5
5896,918,533,2,37.6
5897,3603,111,2,5.9
5898,3435,67,7,130.83
5899,2758,13,2,51.16
5900,134,264,1,7.21
5901,3238,592,3,37.38
5902,3359,143,6,24.12
5903,1373,559,3,89.4
5904,1762,209,2,67.24
5905,790,207,2,67.24
5906,3394,373,3,257.16
5907,1758,428,3,119.67
5908,1600,155,5,134.65
5909,1652,391,8,65.44
5910,649,230,1,39.63
5911,2909,350,8,129.76
5912,485,231,2,19.36
5913,3454,348,6,29.52
5914,3430,225,2,25.06
5915,835,199,1,21.29
5916,1792,246,3,43.14
5917,627,30,3,45.0
5918,2227,46,4,39.12
5919,2343,573,3,83.55
5920,3008,405,2,25.62
5921,2599,263,2,1.58
5922,765,297,1,49.38
5923,1217,298,1,27.31
5924,2975,177,10,203.5
5925,1549,404,9,189.45
5926,212,464,1,24.88
5927,2570,56,3,152.91
